http://img.souche.com/88b56c4e99c945ceaaca9ed6caaaf5b3.jpg,,标致,标致3008,https://app.tangeche.com/#/car/used/detail?carId=vaqKe2xJaL&cityCode=&provinceCode=,2016款  1.6THP 自动领航版,720000,1.95万公里,2017年10月
http://img.souche.com/5d54394d3a7072222f462f128013f54c.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=uI44yR822D&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,2.16万公里,2017年10月
http://img.souche.com/2c75aa5c75722666e3d9580168f00228.jpg,,标致,标致4008,https://app.tangeche.com/#/car/used/detail?carId=Kn860q3UUZ&cityCode=&provinceCode=,2017款  350THP 精英版,840000,2.81万公里,2017年01月
http://img.souche.com/files/default/a407cccee31536de62a4f4e530a796b9.jpg,,标致,标致301,https://app.tangeche.com/#/car/used/detail?carId=fn8skbWBBk&cityCode=&provinceCode=,2017款  1.6L 自动舒适版,380000,2.14万公里,2017年10月
http://img.souche.com/files/default/a322df57db500ac181d05b0dc5b60800.jpg,,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=Df65oPgM0k&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,0.71万公里,2017年10月
http://img.souche.com/6c099a5b4a6b3c594b9111a7303775c3.jpg,,标致,标致301,https://app.tangeche.com/#/car/used/detail?carId=NC4C0YVAQW&cityCode=&provinceCode=,2017款  1.6L 自动舒适版,380000,1.87万公里,2017年10月
http://img.souche.com/35be002c7559d920136b4824dcb9e020.jpg,,标致,标致301,https://app.tangeche.com/#/car/used/detail?carId=aPsZFQIDG7&cityCode=&provinceCode=,2016款  1.6L 自动舒适定制版,480000,2.49万公里,2017年01月
http://img.souche.com/files/default/f90a074dce24751a59687e0723aeb09b.jpg,,别克,别克昂科拉,https://app.tangeche.com/#/car/used/detail?carId=L7Q7rtOrYa&cityCode=&provinceCode=,2017款  18T 自动两驱都市领先型,540000,2.74万公里,2017年10月
http://img.souche.com/files/default/e1e1959c4bd8225dd4205d8b6dbc1581.jpg,,标致,标致301,https://app.tangeche.com/#/car/used/detail?carId=oPcVPS6Dol&cityCode=&provinceCode=,2017款  1.6L 自动舒适版,380000,1.99万公里,2017年10月
http://img.souche.com/files/default/056e5e3e47ed673977eabc53d53bc47d.jpg,,东风风神,东风风神风神A60,https://app.tangeche.com/#/car/used/detail?carId=01cHkpQX2l&cityCode=&provinceCode=,2016款  1.6L 自动豪华型,410000,1.23万公里,2017年11月
http://img.souche.com/files/default/e5dfea6e135ab9cc25e4eb9fb2c3de21.jpg,,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=F3wjFRudUl&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,2.11万公里,2017年10月
http://img.souche.com/57b8ae82ec3bab350ec155a846db10cc.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=4bwVwnCxYJ&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,0.98万公里,2018年01月
http://img.souche.com/7c918bd6f2602dbea3ab1b98b84e0c28.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=ElKgPKrTOf&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,0.63万公里,2017年10月
http://img.souche.com/64a64060a9381afe9922f904734551b2.jpg,,本田,本田雅阁,https://app.tangeche.com/#/car/used/detail?carId=esOSlIjD2g&cityCode=&provinceCode=,2016款  2.0L 舒适版,890000,2.98万公里,2017年10月
http://img.souche.com/d2cf95a1a22ff43d39e530c0471a1035.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=Ws6D2Nt2QF&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,2.02万公里,2017年10月
http://img.souche.com/aa208cd9d02afd16c403ad03a8437c7e.jpg,,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=SF4ym73rKG&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,1.63万公里,2018年01月
http://img.souche.com/files/default/6264fa8fd353f347ac8d2528c484b20c.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=1i6z4GvpyY&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,3.33万公里,2017年10月
http://img.souche.com/3e1c7ac93c87c0a20cb5f5347ceb8318.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=iF4OcffZBg&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.14万公里,2017年11月
http://img.souche.com/files/default/1799d4f002aaa5d234a93d0386b173d1.jpg,,福特,福特福睿斯,https://app.tangeche.com/#/car/used/detail?carId=DhMXAVtrRt&cityCode=&provinceCode=,2017款  1.5L 自动舒适型,430000,4.66万公里,2017年12月
http://img.souche.com/files/default/bf1020cf35ce8db57c8a66db28bc653f.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=GcQNErduAb&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.51万公里,2017年09月
http://img.souche.com/files/default/419a82f20f77d4b9d0f8a2f061088f82.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=PsuGvQCitx&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,2.36万公里,2017年10月
http://img.souche.com/7abd4da60844842963f53a0041b365a9.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=OzAzdOyi6O&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,2.48万公里,2017年09月
http://img.souche.com/files/default/5a80d6aba14b756f2cda655c430052c3.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=WFqQZpQGVY&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,2.00万公里,2017年11月
http://img.souche.com/files/default/cbce474762f70e51820f81a8b92a6173.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=P5gvtmZJy1&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.48万公里,2017年09月
http://img.souche.com/6fa9b4c658dbcf92924a71f598ecedef.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=IIqqE56xBJ&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,2.92万公里,2017年08月
http://img.souche.com/19c191fc0fddb35481487319b89083fb.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=YYOSnCg4s1&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,2.00万公里,2017年08月
http://img.souche.com/62b4e26f68c94552efa042f012ff36a4.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=bbAPFAUWD2&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.48万公里,2017年07月
http://img.souche.com/files/default/a9a1fb78cce8923d19835bd77e1b375e.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=0r8e9cXack&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.79万公里,2017年10月
http://img.souche.com/04cb20a0f81d2e70704ecb725cf744b9.jpg,,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=4ke4hPGzbm&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,2.77万公里,2017年10月
http://img.souche.com/files/default/70d798d4749e7ab227107b36281caaf6.jpg,,众泰,众泰T600,https://app.tangeche.com/#/car/used/detail?carId=e2sRXI2v3u&cityCode=&provinceCode=,2014款    1.5T 手动豪华型,860000,6.62万公里,2014年09月
http://img.souche.com/4e8d291bb91538374c81ab1d043d9529.jpg,,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=fj42wnA42H&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,6.49万公里,2017年12月
http://img.souche.com/d55b40f3c624043be9fc96c7a0ff24e7.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=JAcLmLTR3R&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.03万公里,2017年08月
http://img.souche.com/7f709da255550f971e2b2422c98c75b2.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=RHgTPYnf2G&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,1.60万公里,2017年10月
http://img.souche.com/80977b7522e454cb9aa85762733c12cb.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=aisPIObapg&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,1.47万公里,2017年10月
http://img.souche.com/files/default/071dfd6239e2b16bfe8bdd0e6eaea0b7.jpg,,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=ae4WSkGp2t&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.44万公里,2017年09月
http://img.souche.com/f3981945a7a2c2b01291464c84b729c1.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=1awXRZ5Dso&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,4.18万公里,2017年07月
http://img.souche.com/files/default/344314a0d2a1190d342145f572d0157b.jpg,,东风风神,东风风神风神A60,https://app.tangeche.com/#/car/used/detail?carId=OXaeMv5znI&cityCode=&provinceCode=,2016款  1.6L 自动豪华型,410000,2.28万公里,2017年11月
http://img.souche.com/files/default/db93e9ea9186c63091517435133d15df.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=CbgxkIrCqA&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,1.07万公里,2017年10月
http://img.souche.com/files/default/e0e44b9915e29b09a0419bed77deb564.jpg,,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=ZlcjoatNYM&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,0.85万公里,2018年05月
http://img.souche.com/files/default/7b336e661c4be361f80854f9d6714a88.jpg,,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=qb84kAG8uV&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,2.48万公里,2017年10月
http://img.souche.com/88b56c4e99c945ceaaca9ed6caaaf5b3.jpg,,标致,标致3008,https://app.tangeche.com/#/car/used/detail?carId=vaqKe2xJaL&cityCode=&provinceCode=,2016款  1.6THP 自动领航版,720000,1.95万公里,2017年10月
http://img.souche.com/5d54394d3a7072222f462f128013f54c.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=uI44yR822D&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,2.16万公里,2017年10月
http://img.souche.com/2c75aa5c75722666e3d9580168f00228.jpg,,标致,标致4008,https://app.tangeche.com/#/car/used/detail?carId=Kn860q3UUZ&cityCode=&provinceCode=,2017款  350THP 精英版,840000,2.81万公里,2017年01月
http://img.souche.com/files/default/a407cccee31536de62a4f4e530a796b9.jpg,,标致,标致301,https://app.tangeche.com/#/car/used/detail?carId=fn8skbWBBk&cityCode=&provinceCode=,2017款  1.6L 自动舒适版,380000,2.14万公里,2017年10月
http://img.souche.com/files/default/a322df57db500ac181d05b0dc5b60800.jpg,,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=Df65oPgM0k&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,0.71万公里,2017年10月
http://img.souche.com/6c099a5b4a6b3c594b9111a7303775c3.jpg,,标致,标致301,https://app.tangeche.com/#/car/used/detail?carId=NC4C0YVAQW&cityCode=&provinceCode=,2017款  1.6L 自动舒适版,380000,1.87万公里,2017年10月
http://img.souche.com/35be002c7559d920136b4824dcb9e020.jpg,,标致,标致301,https://app.tangeche.com/#/car/used/detail?carId=aPsZFQIDG7&cityCode=&provinceCode=,2016款  1.6L 自动舒适定制版,480000,2.49万公里,2017年01月
http://img.souche.com/files/default/f90a074dce24751a59687e0723aeb09b.jpg,,别克,别克昂科拉,https://app.tangeche.com/#/car/used/detail?carId=L7Q7rtOrYa&cityCode=&provinceCode=,2017款  18T 自动两驱都市领先型,540000,2.74万公里,2017年10月
http://img.souche.com/files/default/e1e1959c4bd8225dd4205d8b6dbc1581.jpg,,标致,标致301,https://app.tangeche.com/#/car/used/detail?carId=oPcVPS6Dol&cityCode=&provinceCode=,2017款  1.6L 自动舒适版,380000,1.99万公里,2017年10月
http://img.souche.com/files/default/056e5e3e47ed673977eabc53d53bc47d.jpg,,东风风神,东风风神风神A60,https://app.tangeche.com/#/car/used/detail?carId=01cHkpQX2l&cityCode=&provinceCode=,2016款  1.6L 自动豪华型,410000,1.23万公里,2017年11月
http://img.souche.com/files/default/e5dfea6e135ab9cc25e4eb9fb2c3de21.jpg,,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=F3wjFRudUl&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,2.11万公里,2017年10月
http://img.souche.com/57b8ae82ec3bab350ec155a846db10cc.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=4bwVwnCxYJ&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,0.98万公里,2018年01月
http://img.souche.com/7c918bd6f2602dbea3ab1b98b84e0c28.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=ElKgPKrTOf&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,0.63万公里,2017年10月
http://img.souche.com/64a64060a9381afe9922f904734551b2.jpg,,本田,本田雅阁,https://app.tangeche.com/#/car/used/detail?carId=esOSlIjD2g&cityCode=&provinceCode=,2016款  2.0L 舒适版,890000,2.98万公里,2017年10月
http://img.souche.com/d2cf95a1a22ff43d39e530c0471a1035.jpg,,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=Ws6D2Nt2QF&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,2.02万公里,2017年10月
http://img.souche.com/aa208cd9d02afd16c403ad03a8437c7e.jpg,,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=SF4ym73rKG&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,1.63万公里,2018年01月
http://img.souche.com/files/default/6264fa8fd353f347ac8d2528c484b20c.jpg,上海,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=1i6z4GvpyY&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,3.33万公里,2017年10月
http://img.souche.com/3e1c7ac93c87c0a20cb5f5347ceb8318.jpg,杭州,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=iF4OcffZBg&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.14万公里,2017年11月
http://img.souche.com/files/default/1799d4f002aaa5d234a93d0386b173d1.jpg,金华,福特,福特福睿斯,https://app.tangeche.com/#/car/used/detail?carId=DhMXAVtrRt&cityCode=&provinceCode=,2017款  1.5L 自动舒适型,430000,4.66万公里,2017年12月
http://img.souche.com/files/default/bf1020cf35ce8db57c8a66db28bc653f.jpg,承德,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=GcQNErduAb&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.51万公里,2017年09月
http://img.souche.com/files/default/419a82f20f77d4b9d0f8a2f061088f82.jpg,深圳,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=PsuGvQCitx&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,2.36万公里,2017年10月
http://img.souche.com/7abd4da60844842963f53a0041b365a9.jpg,昆明,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=OzAzdOyi6O&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,2.48万公里,2017年09月
http://img.souche.com/files/default/5a80d6aba14b756f2cda655c430052c3.jpg,黄石,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=WFqQZpQGVY&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,2.00万公里,2017年11月
http://img.souche.com/files/default/cbce474762f70e51820f81a8b92a6173.jpg,泉州,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=P5gvtmZJy1&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.48万公里,2017年09月
http://img.souche.com/6fa9b4c658dbcf92924a71f598ecedef.jpg,汕头,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=IIqqE56xBJ&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,2.92万公里,2017年08月
http://img.souche.com/19c191fc0fddb35481487319b89083fb.jpg,茂名,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=YYOSnCg4s1&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,2.00万公里,2017年08月
http://img.souche.com/62b4e26f68c94552efa042f012ff36a4.jpg,南宁,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=bbAPFAUWD2&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.48万公里,2017年07月
http://img.souche.com/files/default/a9a1fb78cce8923d19835bd77e1b375e.jpg,上海,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=0r8e9cXack&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.79万公里,2017年10月
http://img.souche.com/04cb20a0f81d2e70704ecb725cf744b9.jpg,大连,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=4ke4hPGzbm&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,2.77万公里,2017年10月
http://img.souche.com/files/default/70d798d4749e7ab227107b36281caaf6.jpg,烟台,众泰,众泰T600,https://app.tangeche.com/#/car/used/detail?carId=e2sRXI2v3u&cityCode=&provinceCode=,2014款    1.5T 手动豪华型,860000,6.62万公里,2014年09月
http://img.souche.com/4e8d291bb91538374c81ab1d043d9529.jpg,南京,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=fj42wnA42H&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,6.49万公里,2017年12月
http://img.souche.com/d55b40f3c624043be9fc96c7a0ff24e7.jpg,南宁,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=JAcLmLTR3R&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.03万公里,2017年08月
http://img.souche.com/7f709da255550f971e2b2422c98c75b2.jpg,常州,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=RHgTPYnf2G&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,1.60万公里,2017年10月
http://img.souche.com/80977b7522e454cb9aa85762733c12cb.jpg,焦作,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=aisPIObapg&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,1.47万公里,2017年10月
http://img.souche.com/files/default/071dfd6239e2b16bfe8bdd0e6eaea0b7.jpg,深圳,英菲尼迪,英菲尼迪ESQ,https://app.tangeche.com/#/car/used/detail?carId=ae4WSkGp2t&cityCode=&provinceCode=,2014款    1.6L 率性版,800000,1.44万公里,2017年09月
http://img.souche.com/f3981945a7a2c2b01291464c84b729c1.jpg,襄阳,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=1awXRZ5Dso&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,4.18万公里,2017年07月
http://img.souche.com/files/default/344314a0d2a1190d342145f572d0157b.jpg,青岛,东风风神,东风风神风神A60,https://app.tangeche.com/#/car/used/detail?carId=OXaeMv5znI&cityCode=&provinceCode=,2016款  1.6L 自动豪华型,410000,2.28万公里,2017年11月
http://img.souche.com/files/default/db93e9ea9186c63091517435133d15df.jpg,西安,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=CbgxkIrCqA&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,1.07万公里,2017年10月
http://img.souche.com/files/default/e0e44b9915e29b09a0419bed77deb564.jpg,上海,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=ZlcjoatNYM&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,0.85万公里,2018年05月
http://img.souche.com/files/default/7b336e661c4be361f80854f9d6714a88.jpg,西安,Jeep,Jeep自由侠,https://app.tangeche.com/#/car/used/detail?carId=qb84kAG8uV&cityCode=&provinceCode=,2017款  180T 自动劲能版,790000,2.48万公里,2017年10月
http://img.souche.com/88b56c4e99c945ceaaca9ed6caaaf5b3.jpg,石家庄,标致,标致3008,https://app.tangeche.com/#/car/used/detail?carId=vaqKe2xJaL&cityCode=&provinceCode=,2016款  1.6THP 自动领航版,720000,1.95万公里,2017年10月
http://img.souche.com/5d54394d3a7072222f462f128013f54c.jpg,南昌,斯柯达,斯柯达野帝,https://app.tangeche.com/#/car/used/detail?carId=uI44yR822D&cityCode=&provinceCode=,2017款  280TSI DSG前行版,540000,2.16万公里,2017年10月
http://img.souche.com/2c75aa5c75722666e3d9580168f00228.jpg,宁波,标致,标致4008,https://app.tangeche.com/#/car/used/detail?carId=Kn860q3UUZ&cityCode=&provinceCode=,2017款  350THP 精英版,840000,2.81万公里,2017年01月
